scope,train_dataset,test_dataset,embedding,clf,subsample_id,matched_gene_count,gene_hash,auroc,auprc
coverage_matched_native,mESC500,hESC500,baseline,mlp,17,937/848,9b4c6299ecad-893fb32c2958,0.6020192098352178,0.20837389503063092
coverage_matched_native,mESC500,hESC500,baseline,lr,18,937/848,9b4c6299ecad-893fb32c2958,0.5735584969588113,0.17257286271731037
coverage_matched_native,mESC500,hESC500,baseline,mlp,18,937/848,9b4c6299ecad-893fb32c2958,0.5972098624321345,0.20579807066814998
coverage_matched_native,mESC500,hESC500,baseline,lr,19,937/848,9b4c6299ecad-893fb32c2958,0.5803987903280673,0.17487938094836208
coverage_matched_native,mESC500,hESC500,baseline,mlp,19,937/848,9b4c6299ecad-893fb32c2958,0.6204599882978867,0.2317474794008392
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,0,937/848,9b4c6299ecad-893fb32c2958,0.5530684029336925,0.19653505789310727
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,0,937/848,9b4c6299ecad-893fb32c2958,0.5646657413832986,0.20291147794977651
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,1,937/848,9b4c6299ecad-893fb32c2958,0.5516886421466574,0.1963422711389532
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,1,937/848,9b4c6299ecad-893fb32c2958,0.5617984685199549,0.20129144427535273
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,2,937/848,9b4c6299ecad-893fb32c2958,0.5409442993019553,0.18767162326497247
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,2,937/848,9b4c6299ecad-893fb32c2958,0.589224700983794,0.2110098592458918
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,3,937/848,9b4c6299ecad-893fb32c2958,0.5543508728960009,0.19384026809363752
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,3,937/848,9b4c6299ecad-893fb32c2958,0.589403124192078,0.21764936624733405
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,4,937/848,9b4c6299ecad-893fb32c2958,0.5446527465948212,0.18838833025274826
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,4,937/848,9b4c6299ecad-893fb32c2958,0.5890766386360234,0.22563559329416455
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,5,937/848,9b4c6299ecad-893fb32c2958,0.5527988120994407,0.19182827539541386
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,5,937/848,9b4c6299ecad-893fb32c2958,0.5766775863711202,0.21007559070323015
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,6,937/848,9b4c6299ecad-893fb32c2958,0.5474114177246193,0.1927504947472949
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,6,937/848,9b4c6299ecad-893fb32c2958,0.5758601393367896,0.21362878245482686
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,7,937/848,9b4c6299ecad-893fb32c2958,0.5418918643099155,0.18996383751981447
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,7,937/848,9b4c6299ecad-893fb32c2958,0.5634432277421725,0.20235937341800236
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,8,937/848,9b4c6299ecad-893fb32c2958,0.5471377447578615,0.19597874023583545
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,8,937/848,9b4c6299ecad-893fb32c2958,0.5740815201861452,0.2015517636969596
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,9,937/848,9b4c6299ecad-893fb32c2958,0.5388477840824046,0.19017797764781677
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,9,937/848,9b4c6299ecad-893fb32c2958,0.5635458763658135,0.2129113808269529
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,10,937/848,9b4c6299ecad-893fb32c2958,0.5479798546760828,0.1898716308603049
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,10,937/848,9b4c6299ecad-893fb32c2958,0.5525504823719911,0.20492434229771456
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,11,937/848,9b4c6299ecad-893fb32c2958,0.5493682899946932,0.19337005260283585
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,11,937/848,9b4c6299ecad-893fb32c2958,0.5971692111959287,0.20799861330695213
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,12,937/848,9b4c6299ecad-893fb32c2958,0.5421633261215659,0.191518506782686
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,12,937/848,9b4c6299ecad-893fb32c2958,0.578317923283123,0.20587640184626665
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,13,937/848,9b4c6299ecad-893fb32c2958,0.5540295750500062,0.19866405610937016
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,13,937/848,9b4c6299ecad-893fb32c2958,0.5763352825516048,0.21089671541069094
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,14,937/848,9b4c6299ecad-893fb32c2958,0.5490624702344504,0.19441592257294177
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,14,937/848,9b4c6299ecad-893fb32c2958,0.5505720088174062,0.19880749558477306
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,15,937/848,9b4c6299ecad-893fb32c2958,0.5500241526173273,0.19353284718721794
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,15,937/848,9b4c6299ecad-893fb32c2958,0.5663545536188104,0.20695171008858604
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,16,937/848,9b4c6299ecad-893fb32c2958,0.5482467240886639,0.18749264394281007
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,16,937/848,9b4c6299ecad-893fb32c2958,0.5424820726347444,0.19306970058982154
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,17,937/848,9b4c6299ecad-893fb32c2958,0.5512511736130955,0.19836383631053406
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,17,937/848,9b4c6299ecad-893fb32c2958,0.5935442775305819,0.21814544588570328
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,18,937/848,9b4c6299ecad-893fb32c2958,0.5472981385475773,0.19649177460397704
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,18,937/848,9b4c6299ecad-893fb32c2958,0.5714148671265868,0.20822063597285223
coverage_matched_native,mESC500,hESC500,scGPT_human,lr,19,937/848,9b4c6299ecad-893fb32c2958,0.5585197507177749,0.1982250100771386
coverage_matched_native,mESC500,hESC500,scGPT_human,mlp,19,937/848,9b4c6299ecad-893fb32c2958,0.5785204140643072,0.21158737350928203
