train_dataset,test_dataset,protocol,embedding,clf,seed,n_common_genes,n_train_edges,n_test_edges,auroc,auprc
hESC,mHSC-GM,strict,scGPT_human,mlp,4,2795,415,476,0.620109,0.554983
hESC,mHSC-GM,coverage_matched,minus,lr,0,2845,248,459,0.771138,0.774592
hESC,mHSC-GM,coverage_matched,minus,lr,1,2845,248,459,0.802017,0.793594
hESC,mHSC-GM,coverage_matched,minus,lr,2,2845,248,459,0.778311,0.763018
hESC,mHSC-GM,coverage_matched,minus,lr,3,2845,248,459,0.815620,0.804911
hESC,mHSC-GM,coverage_matched,minus,lr,4,2845,248,459,0.805670,0.798421
hESC,mHSC-GM,coverage_matched,minus,mlp,0,2845,248,459,0.798269,0.800708
hESC,mHSC-GM,coverage_matched,minus,mlp,1,2845,248,459,0.727302,0.695922
hESC,mHSC-GM,coverage_matched,minus,mlp,2,2845,248,459,0.723154,0.695616
hESC,mHSC-GM,coverage_matched,minus,mlp,3,2845,248,459,0.766001,0.760307
hESC,mHSC-GM,coverage_matched,minus,mlp,4,2845,248,459,0.808143,0.797559
hESC,mHSC-GM,coverage_matched,baseline,lr,0,2845,288,573,0.821202,0.759953
hESC,mHSC-GM,coverage_matched,baseline,lr,1,2845,288,573,0.814753,0.760287
hESC,mHSC-GM,coverage_matched,baseline,lr,2,2845,288,573,0.810241,0.746913
hESC,mHSC-GM,coverage_matched,baseline,lr,3,2845,288,573,0.810028,0.735734
hESC,mHSC-GM,coverage_matched,baseline,lr,4,2845,288,573,0.806442,0.742301
hESC,mHSC-GM,coverage_matched,baseline,mlp,0,2845,288,573,0.769735,0.702746
hESC,mHSC-GM,coverage_matched,baseline,mlp,1,2845,288,573,0.772934,0.726872
hESC,mHSC-GM,coverage_matched,baseline,mlp,2,2845,288,573,0.779021,0.713753
hESC,mHSC-GM,coverage_matched,baseline,mlp,3,2845,288,573,0.820277,0.766292
hESC,mHSC-GM,coverage_matched,baseline,mlp,4,2845,288,573,0.806092,0.762553
hESC,mHSC-GM,coverage_matched,scGPT_human,lr,0,2845,262,613,0.693123,0.663481
hESC,mHSC-GM,coverage_matched,scGPT_human,lr,1,2845,262,613,0.642655,0.617455
hESC,mHSC-GM,coverage_matched,scGPT_human,lr,2,2845,262,613,0.616425,0.595047
hESC,mHSC-GM,coverage_matched,scGPT_human,lr,3,2845,262,613,0.629753,0.604957
hESC,mHSC-GM,coverage_matched,scGPT_human,lr,4,2845,262,613,0.616574,0.594906
hESC,mHSC-GM,coverage_matched,scGPT_human,mlp,0,2845,262,613,0.664712,0.644196
hESC,mHSC-GM,coverage_matched,scGPT_human,mlp,1,2845,262,613,0.666212,0.635032
hESC,mHSC-GM,coverage_matched,scGPT_human,mlp,2,2845,262,613,0.647796,0.651335
hESC,mHSC-GM,coverage_matched,scGPT_human,mlp,3,2845,262,613,0.618874,0.572848
hESC,mHSC-GM,coverage_matched,scGPT_human,mlp,4,2845,262,613,0.619768,0.592128
hESC,mHSC-L,native,minus,lr,0,3895,4009,973,0.648983,0.614039
hESC,mHSC-L,native,minus,lr,1,3895,4009,973,0.638814,0.601538
hESC,mHSC-L,native,minus,lr,2,3895,4009,973,0.643156,0.603951
hESC,mHSC-L,native,minus,lr,3,3895,4009,973,0.671856,0.633311
hESC,mHSC-L,native,minus,lr,4,3895,4009,973,0.653625,0.603268
hESC,mHSC-L,native,minus,mlp,0,3895,4009,973,0.665081,0.616307
hESC,mHSC-L,native,minus,mlp,1,3895,4009,973,0.668583,0.618596
hESC,mHSC-L,native,minus,mlp,2,3895,4009,973,0.671774,0.618795
hESC,mHSC-L,native,minus,mlp,3,3895,4009,973,0.686329,0.635115
hESC,mHSC-L,native,minus,mlp,4,3895,4009,973,0.683316,0.642850
hESC,mHSC-L,native,baseline,lr,0,3895,4009,973,0.607329,0.591465
hESC,mHSC-L,native,baseline,lr,1,3895,4009,973,0.612597,0.589889
hESC,mHSC-L,native,baseline,lr,2,3895,4009,973,0.620426,0.599461
hESC,mHSC-L,native,baseline,lr,3,3895,4009,973,0.618272,0.591705
hESC,mHSC-L,native,baseline,lr,4,3895,4009,973,0.611417,0.582766
hESC,mHSC-L,native,baseline,mlp,0,3895,4009,973,0.663316,0.629221
hESC,mHSC-L,native,baseline,mlp,1,3895,4009,973,0.673562,0.636825
hESC,mHSC-L,native,baseline,mlp,2,3895,4009,973,0.662076,0.636004
hESC,mHSC-L,native,baseline,mlp,3,3895,4009,973,0.660964,0.625470
hESC,mHSC-L,native,baseline,mlp,4,3895,4009,973,0.656429,0.624168
hESC,mHSC-L,native,scGPT_human,lr,0,3895,4009,973,0.659787,0.614865
hESC,mHSC-L,native,scGPT_human,lr,1,3895,4009,973,0.653393,0.609231
hESC,mHSC-L,native,scGPT_human,lr,2,3895,4009,973,0.656372,0.617981
hESC,mHSC-L,native,scGPT_human,lr,3,3895,4009,973,0.666600,0.627126
hESC,mHSC-L,native,scGPT_human,lr,4,3895,4009,973,0.669956,0.622765
hESC,mHSC-L,native,scGPT_human,mlp,0,3895,4009,973,0.701433,0.668176
hESC,mHSC-L,native,scGPT_human,mlp,1,3895,4009,973,0.699592,0.676940
hESC,mHSC-L,native,scGPT_human,mlp,2,3895,4009,973,0.680951,0.649844
hESC,mHSC-L,native,scGPT_human,mlp,3,3895,4009,973,0.693329,0.651033
hESC,mHSC-L,native,scGPT_human,mlp,4,3895,4009,973,0.692901,0.647363
hESC,mHSC-L,strict,minus,lr,0,2795,415,543,0.605526,0.564675
hESC,mHSC-L,strict,minus,lr,1,2795,415,543,0.617804,0.578937
hESC,mHSC-L,strict,minus,lr,2,2795,415,543,0.603637,0.581219
hESC,mHSC-L,strict,minus,lr,3,2795,415,543,0.600092,0.568735
hESC,mHSC-L,strict,minus,lr,4,2795,415,543,0.600187,0.573349
hESC,mHSC-L,strict,minus,mlp,0,2795,415,543,0.551642,0.563609
hESC,mHSC-L,strict,minus,mlp,1,2795,415,543,0.590693,0.572513
hESC,mHSC-L,strict,minus,mlp,2,2795,415,543,0.569015,0.520483
hESC,mHSC-L,strict,minus,mlp,3,2795,415,543,0.616052,0.603940
hESC,mHSC-L,strict,minus,mlp,4,2795,415,543,0.622857,0.598874
hESC,mHSC-L,strict,baseline,lr,0,2795,415,543,0.606218,0.574970
hESC,mHSC-L,strict,baseline,lr,1,2795,415,543,0.629527,0.595478
hESC,mHSC-L,strict,baseline,lr,2,2795,415,543,0.605444,0.582756
hESC,mHSC-L,strict,baseline,lr,3,2795,415,543,0.612385,0.580616
hESC,mHSC-L,strict,baseline,lr,4,2795,415,543,0.619149,0.578890
hESC,mHSC-L,strict,baseline,mlp,0,2795,415,543,0.632800,0.632993
hESC,mHSC-L,strict,baseline,mlp,1,2795,415,543,0.623890,0.634168
hESC,mHSC-L,strict,baseline,mlp,2,2795,415,543,0.641792,0.618566
hESC,mHSC-L,strict,baseline,mlp,3,2795,415,543,0.629350,0.625932
hESC,mHSC-L,strict,baseline,mlp,4,2795,415,543,0.651653,0.640654
hESC,mHSC-L,strict,scGPT_human,lr,0,2795,415,543,0.577164,0.551851
hESC,mHSC-L,strict,scGPT_human,lr,1,2795,415,543,0.600839,0.575344
hESC,mHSC-L,strict,scGPT_human,lr,2,2795,415,543,0.596547,0.557094
hESC,mHSC-L,strict,scGPT_human,lr,3,2795,415,543,0.579446,0.555528
hESC,mHSC-L,strict,scGPT_human,lr,4,2795,415,543,0.583209,0.559605
hESC,mHSC-L,strict,scGPT_human,mlp,0,2795,415,543,0.607441,0.586480
hESC,mHSC-L,strict,scGPT_human,mlp,1,2795,415,543,0.558366,0.543388
hESC,mHSC-L,strict,scGPT_human,mlp,2,2795,415,543,0.589756,0.574970
hESC,mHSC-L,strict,scGPT_human,mlp,3,2795,415,543,0.612548,0.576481
hESC,mHSC-L,strict,scGPT_human,mlp,4,2795,415,543,0.576879,0.536194
hESC,mHSC-L,coverage_matched,minus,lr,0,2845,174,522,0.615877,0.612222
hESC,mHSC-L,coverage_matched,minus,lr,1,2845,174,522,0.566498,0.569544
hESC,mHSC-L,coverage_matched,minus,lr,2,2845,174,522,0.579173,0.571069
hESC,mHSC-L,coverage_matched,minus,lr,3,2845,174,522,0.581802,0.573469
hESC,mHSC-L,coverage_matched,minus,lr,4,2845,174,522,0.550062,0.538254
hESC,mHSC-L,coverage_matched,minus,mlp,0,2845,174,522,0.489858,0.531932
hESC,mHSC-L,coverage_matched,minus,mlp,1,2845,174,522,0.554366,0.572628
hESC,mHSC-L,coverage_matched,minus,mlp,2,2845,174,522,0.552574,0.525055
hESC,mHSC-L,coverage_matched,minus,mlp,3,2845,174,522,0.476478,0.490213
hESC,mHSC-L,coverage_matched,minus,mlp,4,2845,174,522,0.589968,0.591829
hESC,mHSC-L,coverage_matched,baseline,lr,0,2845,142,477,0.592241,0.590471
hESC,mHSC-L,coverage_matched,baseline,lr,1,2845,142,477,0.549242,0.552320
hESC,mHSC-L,coverage_matched,baseline,lr,2,2845,142,477,0.579966,0.588653
hESC,mHSC-L,coverage_matched,baseline,lr,3,2845,142,477,0.581443,0.585924
hESC,mHSC-L,coverage_matched,baseline,lr,4,2845,142,477,0.575446,0.570071
hESC,mHSC-L,coverage_matched,baseline,mlp,0,2845,142,477,0.569343,0.557979
hESC,mHSC-L,coverage_matched,baseline,mlp,1,2845,142,477,0.660423,0.669661
hESC,mHSC-L,coverage_matched,baseline,mlp,2,2845,142,477,0.585927,0.603416
hESC,mHSC-L,coverage_matched,baseline,mlp,3,2845,142,477,0.586631,0.596284
hESC,mHSC-L,coverage_matched,baseline,mlp,4,2845,142,477,0.593912,0.597728
hESC,mHSC-L,coverage_matched,scGPT_human,lr,0,2845,201,423,0.692568,0.646721
hESC,mHSC-L,coverage_matched,scGPT_human,lr,1,2845,201,423,0.695979,0.637234
hESC,mHSC-L,coverage_matched,scGPT_human,lr,2,2845,201,423,0.677479,0.628357
hESC,mHSC-L,coverage_matched,scGPT_human,lr,3,2845,201,423,0.673300,0.633370
hESC,mHSC-L,coverage_matched,scGPT_human,lr,4,2845,201,423,0.702349,0.655671
hESC,mHSC-L,coverage_matched,scGPT_human,mlp,0,2845,201,423,0.615902,0.585891
hESC,mHSC-L,coverage_matched,scGPT_human,mlp,1,2845,201,423,0.570748,0.504882
hESC,mHSC-L,coverage_matched,scGPT_human,mlp,2,2845,201,423,0.642896,0.594705
hESC,mHSC-L,coverage_matched,scGPT_human,mlp,3,2845,201,423,0.624622,0.556561
hESC,mHSC-L,coverage_matched,scGPT_human,mlp,4,2845,201,423,0.633747,0.571089
hHep,hESC,native,minus,lr,0,10811,4937,1001,0.742175,0.728069
hHep,hESC,native,minus,lr,1,10811,4937,1001,0.724011,0.706439
hHep,hESC,native,minus,lr,2,10811,4937,1001,0.731676,0.719254
hHep,hESC,native,minus,lr,3,10811,4937,1001,0.686488,0.653170
hHep,hESC,native,minus,lr,4,10811,4937,1001,0.713479,0.697388
hHep,hESC,native,minus,mlp,0,10811,4937,1001,0.746934,0.721519
hHep,hESC,native,minus,mlp,1,10811,4937,1001,0.764092,0.726174
hHep,hESC,native,minus,mlp,2,10811,4937,1001,0.770779,0.733066
hHep,hESC,native,minus,mlp,3,10811,4937,1001,0.746698,0.711640
hHep,hESC,native,minus,mlp,4,10811,4937,1001,0.747505,0.703900
hHep,hESC,native,baseline,lr,0,10811,4937,1001,0.673374,0.662274
hHep,hESC,native,baseline,lr,1,10811,4937,1001,0.649209,0.631258
hHep,hESC,native,baseline,lr,2,10811,4937,1001,0.675996,0.662146
hHep,hESC,native,baseline,lr,3,10811,4937,1001,0.654419,0.639422
hHep,hESC,native,baseline,lr,4,10811,4937,1001,0.625655,0.602811
hHep,hESC,native,baseline,mlp,0,10811,4937,1001,0.714030,0.672216
hHep,hESC,native,baseline,mlp,1,10811,4937,1001,0.752032,0.699935
hHep,hESC,native,baseline,mlp,2,10811,4937,1001,0.734822,0.693973
hHep,hESC,native,baseline,mlp,3,10811,4937,1001,0.744104,0.699349
hHep,hESC,native,baseline,mlp,4,10811,4937,1001,0.747780,0.694627
hHep,hESC,native,scGPT_human,lr,0,10811,4937,1001,0.698676,0.681743
hHep,hESC,native,scGPT_human,lr,1,10811,4937,1001,0.656215,0.640522
hHep,hESC,native,scGPT_human,lr,2,10811,4937,1001,0.658343,0.637804
hHep,hESC,native,scGPT_human,lr,3,10811,4937,1001,0.662179,0.642728
hHep,hESC,native,scGPT_human,lr,4,10811,4937,1001,0.646594,0.630578
hHep,hESC,native,scGPT_human,mlp,0,10811,4937,1001,0.747042,0.681508
hHep,hESC,native,scGPT_human,mlp,1,10811,4937,1001,0.733664,0.691897
hHep,hESC,native,scGPT_human,mlp,2,10811,4937,1001,0.726879,0.680644
hHep,hESC,native,scGPT_human,mlp,3,10811,4937,1001,0.752459,0.709311
hHep,hESC,native,scGPT_human,mlp,4,10811,4937,1001,0.739632,0.685831
hHep,hESC,strict,minus,lr,0,7801,2768,761,0.707911,0.612827
hHep,hESC,strict,minus,lr,1,7801,2768,761,0.732558,0.653843
hHep,hESC,strict,minus,lr,2,7801,2768,761,0.703781,0.639531
hHep,hESC,strict,minus,lr,3,7801,2768,761,0.711528,0.628708
hHep,hESC,strict,minus,lr,4,7801,2768,761,0.733318,0.655227
hHep,hESC,strict,minus,mlp,0,7801,2768,761,0.737561,0.650094
hHep,hESC,strict,minus,mlp,1,7801,2768,761,0.741071,0.641010
hHep,hESC,strict,minus,mlp,2,7801,2768,761,0.743900,0.654447
hHep,hESC,strict,minus,mlp,3,7801,2768,761,0.737476,0.648986
hHep,hESC,strict,minus,mlp,4,7801,2768,761,0.725930,0.618235
hHep,hESC,strict,baseline,lr,0,7801,2768,761,0.691947,0.590967
hHep,hESC,strict,baseline,lr,1,7801,2768,761,0.673499,0.595290
hHep,hESC,strict,baseline,lr,2,7801,2768,761,0.694656,0.609812
hHep,hESC,strict,baseline,lr,3,7801,2768,761,0.671043,0.589073
hHep,hESC,strict,baseline,lr,4,7801,2768,761,0.681836,0.601447
hHep,hESC,strict,baseline,mlp,0,7801,2768,761,0.750493,0.637117
hHep,hESC,strict,baseline,mlp,1,7801,2768,761,0.762946,0.645347
hHep,hESC,strict,baseline,mlp,2,7801,2768,761,0.751625,0.636429
hHep,hESC,strict,baseline,mlp,3,7801,2768,761,0.740797,0.627292
hHep,hESC,strict,baseline,mlp,4,7801,2768,761,0.751076,0.633432
hHep,hESC,strict,scGPT_human,lr,0,7801,2768,761,0.667025,0.577690
hHep,hESC,strict,scGPT_human,lr,1,7801,2768,761,0.663627,0.608909
hHep,hESC,strict,scGPT_human,lr,2,7801,2768,761,0.660644,0.600111
hHep,hESC,strict,scGPT_human,lr,3,7801,2768,761,0.649893,0.569218
hHep,hESC,strict,scGPT_human,lr,4,7801,2768,761,0.681484,0.610463
hHep,hESC,strict,scGPT_human,mlp,0,7801,2768,761,0.744202,0.617006
hHep,hESC,strict,scGPT_human,mlp,1,7801,2768,761,0.713026,0.609437
hHep,hESC,strict,scGPT_human,mlp,2,7801,2768,761,0.724080,0.609912
hHep,hESC,strict,scGPT_human,mlp,3,7801,2768,761,0.701614,0.594748
hHep,hESC,strict,scGPT_human,mlp,4,7801,2768,761,0.708305,0.594653
hHep,hESC,coverage_matched,minus,lr,0,8314,2938,347,0.701721,0.696608
hHep,hESC,coverage_matched,minus,lr,1,8314,2938,347,0.694444,0.697999
hHep,hESC,coverage_matched,minus,lr,2,8314,2938,347,0.697103,0.710989
hHep,hESC,coverage_matched,minus,lr,3,8314,2938,347,0.679060,0.686115
hHep,hESC,coverage_matched,minus,lr,4,8314,2938,347,0.665005,0.673613
hHep,hESC,coverage_matched,minus,mlp,0,8314,2938,347,0.742258,0.739079
hHep,hESC,coverage_matched,minus,mlp,1,8314,2938,347,0.742557,0.741295
hHep,hESC,coverage_matched,minus,mlp,2,8314,2938,347,0.735280,0.734601
hHep,hESC,coverage_matched,minus,mlp,3,8314,2938,347,0.728137,0.725090
hHep,hESC,coverage_matched,minus,mlp,4,8314,2938,347,0.710260,0.702863
hHep,hESC,coverage_matched,baseline,lr,0,8314,3146,414,0.731170,0.684757
hHep,hESC,coverage_matched,baseline,lr,1,8314,3146,414,0.692581,0.663716
hHep,hESC,coverage_matched,baseline,lr,2,8314,3146,414,0.692228,0.650465
hHep,hESC,coverage_matched,baseline,lr,3,8314,3146,414,0.700717,0.637146
hHep,hESC,coverage_matched,baseline,lr,4,8314,3146,414,0.712781,0.639503
hHep,hESC,coverage_matched,baseline,mlp,0,8314,3146,414,0.740341,0.663117
hHep,hESC,coverage_matched,baseline,mlp,1,8314,3146,414,0.756919,0.700207
hHep,hESC,coverage_matched,baseline,mlp,2,8314,3146,414,0.752616,0.680073
hHep,hESC,coverage_matched,baseline,mlp,3,8314,3146,414,0.740717,0.657749
hHep,hESC,coverage_matched,baseline,mlp,4,8314,3146,414,0.743751,0.661776
hHep,hESC,coverage_matched,scGPT_human,lr,0,8314,2990,510,0.613943,0.604886
hHep,hESC,coverage_matched,scGPT_human,lr,1,8314,2990,510,0.622432,0.593076
hHep,hESC,coverage_matched,scGPT_human,lr,2,8314,2990,510,0.586783,0.562939
hHep,hESC,coverage_matched,scGPT_human,lr,3,8314,2990,510,0.617295,0.606652
hHep,hESC,coverage_matched,scGPT_human,lr,4,8314,2990,510,0.644993,0.616498
hHep,hESC,coverage_matched,scGPT_human,mlp,0,8314,2990,510,0.677304,0.620088
hHep,hESC,coverage_matched,scGPT_human,mlp,1,8314,2990,510,0.654743,0.619319
hHep,hESC,coverage_matched,scGPT_human,mlp,2,8314,2990,510,0.686746,0.643415
hHep,hESC,coverage_matched,scGPT_human,mlp,3,8314,2990,510,0.680841,0.629002
hHep,hESC,coverage_matched,scGPT_human,mlp,4,8314,2990,510,0.666723,0.619587
hHep,mDC,native,minus,lr,0,5852,4937,816,0.460884,0.538625
hHep,mDC,native,minus,lr,1,5852,4937,816,0.492596,0.561238
hHep,mDC,native,minus,lr,2,5852,4937,816,0.498180,0.563346
hHep,mDC,native,minus,lr,3,5852,4937,816,0.537234,0.591976
hHep,mDC,native,minus,lr,4,5852,4937,816,0.507404,0.562367
hHep,mDC,native,minus,mlp,0,5852,4937,816,0.543340,0.606587
hHep,mDC,native,minus,mlp,1,5852,4937,816,0.628723,0.655332
hHep,mDC,native,minus,mlp,2,5852,4937,816,0.623275,0.670688
hHep,mDC,native,minus,mlp,3,5852,4937,816,0.612606,0.649944
hHep,mDC,native,minus,mlp,4,5852,4937,816,0.566529,0.620457
hHep,mDC,native,baseline,lr,0,5852,4937,816,0.550707,0.602637
hHep,mDC,native,baseline,lr,1,5852,4937,816,0.611573,0.666636
hHep,mDC,native,baseline,lr,2,5852,4937,816,0.485272,0.557898
hHep,mDC,native,baseline,lr,3,5852,4937,816,0.718792,0.737088
hHep,mDC,native,baseline,lr,4,5852,4937,816,0.582727,0.617704
hHep,mDC,native,baseline,mlp,0,5852,4937,816,0.638378,0.646805
hHep,mDC,native,baseline,mlp,1,5852,4937,816,0.666837,0.666227
hHep,mDC,native,baseline,mlp,2,5852,4937,816,0.568718,0.603594
hHep,mDC,native,baseline,mlp,3,5852,4937,816,0.664383,0.688454
hHep,mDC,native,baseline,mlp,4,5852,4937,816,0.652294,0.673830
hHep,mDC,native,scGPT_human,lr,0,5852,4937,816,0.490905,0.570932
hHep,mDC,native,scGPT_human,lr,1,5852,4937,816,0.539940,0.604100
hHep,mDC,native,scGPT_human,lr,2,5852,4937,816,0.496120,0.563064
hHep,mDC,native,scGPT_human,lr,3,5852,4937,816,0.561887,0.621118
hHep,mDC,native,scGPT_human,lr,4,5852,4937,816,0.437708,0.527244
hHep,mDC,native,scGPT_human,mlp,0,5852,4937,816,0.602755,0.639319
hHep,mDC,native,scGPT_human,mlp,1,5852,4937,816,0.553585,0.604409
hHep,mDC,native,scGPT_human,mlp,2,5852,4937,816,0.664285,0.704264
hHep,mDC,native,scGPT_human,mlp,3,5852,4937,816,0.607004,0.647471
hHep,mDC,native,scGPT_human,mlp,4,5852,4937,816,0.568460,0.619186
hHep,mDC,strict,minus,lr,0,5229,930,195,0.862338,0.945474
hHep,mDC,strict,minus,lr,1,5229,930,195,0.854286,0.932813
hHep,mDC,strict,minus,lr,2,5229,930,195,0.854416,0.925998
hHep,mDC,strict,minus,lr,3,5229,930,195,0.819221,0.915358
hHep,mDC,strict,minus,lr,4,5229,930,195,0.845974,0.932055
hHep,mDC,strict,minus,mlp,0,5229,930,195,0.789740,0.901332
hHep,mDC,strict,minus,mlp,1,5229,930,195,0.780390,0.896304
hHep,mDC,strict,minus,mlp,2,5229,930,195,0.813896,0.911718
hHep,mDC,strict,minus,mlp,3,5229,930,195,0.805844,0.901629
hHep,mDC,strict,minus,mlp,4,5229,930,195,0.791948,0.895851
hHep,mDC,strict,baseline,lr,0,5229,930,195,0.660130,0.841923
hHep,mDC,strict,baseline,lr,1,5229,930,195,0.655455,0.832956
hHep,mDC,strict,baseline,lr,2,5229,930,195,0.657143,0.834145
hHep,mDC,strict,baseline,lr,3,5229,930,195,0.578312,0.796028
hHep,mDC,strict,baseline,lr,4,5229,930,195,0.658961,0.834045
hHep,mDC,strict,baseline,mlp,0,5229,930,195,0.687143,0.846902
hHep,mDC,strict,baseline,mlp,1,5229,930,195,0.750000,0.879181
hHep,mDC,strict,baseline,mlp,2,5229,930,195,0.726883,0.874527
hHep,mDC,strict,baseline,mlp,3,5229,930,195,0.735974,0.875610
hHep,mDC,strict,baseline,mlp,4,5229,930,195,0.716494,0.867223
hHep,mDC,strict,scGPT_human,lr,0,5229,930,195,0.697532,0.855402
hHep,mDC,strict,scGPT_human,lr,1,5229,930,195,0.827662,0.917329
hHep,mDC,strict,scGPT_human,lr,2,5229,930,195,0.836883,0.918519
hHep,mDC,strict,scGPT_human,lr,3,5229,930,195,0.795844,0.898108
hHep,mDC,strict,scGPT_human,lr,4,5229,930,195,0.725065,0.868598
hHep,mDC,strict,scGPT_human,mlp,0,5229,930,195,0.820390,0.900367
hHep,mDC,strict,scGPT_human,mlp,1,5229,930,195,0.826234,0.918787
hHep,mDC,strict,scGPT_human,mlp,2,5229,930,195,0.862727,0.929869
hHep,mDC,strict,scGPT_human,mlp,3,5229,930,195,0.815844,0.920564
hHep,mDC,strict,scGPT_human,mlp,4,5229,930,195,0.792468,0.903825
hHep,mDC,coverage_matched,minus,lr,0,5465,1230,676,0.688773,0.713052
hHep,mDC,coverage_matched,minus,lr,1,5465,1230,676,0.689304,0.718723
hHep,mDC,coverage_matched,minus,lr,2,5465,1230,676,0.787997,0.803600
hHep,mDC,coverage_matched,minus,lr,3,5465,1230,676,0.723649,0.744773
hHep,mDC,coverage_matched,minus,lr,4,5465,1230,676,0.799882,0.817347
hHep,mDC,coverage_matched,minus,mlp,0,5465,1230,676,0.779897,0.792129
hHep,mDC,coverage_matched,minus,mlp,1,5465,1230,676,0.810634,0.832950
hHep,mDC,coverage_matched,minus,mlp,2,5465,1230,676,0.801429,0.821889
hHep,mDC,coverage_matched,minus,mlp,3,5465,1230,676,0.800474,0.810940
hHep,mDC,coverage_matched,minus,mlp,4,5465,1230,676,0.709996,0.740151
hHep,mDC,coverage_matched,baseline,lr,0,5465,1100,713,0.560927,0.601196
hHep,mDC,coverage_matched,baseline,lr,1,5465,1100,713,0.436283,0.543917
hHep,mDC,coverage_matched,baseline,lr,2,5465,1100,713,0.363436,0.491034
hHep,mDC,coverage_matched,baseline,lr,3,5465,1100,713,0.428924,0.543422
hHep,mDC,coverage_matched,baseline,lr,4,5465,1100,713,0.548012,0.597899
hHep,mDC,coverage_matched,baseline,mlp,0,5465,1100,713,0.667516,0.697780
hHep,mDC,coverage_matched,baseline,mlp,1,5465,1100,713,0.518775,0.570579
hHep,mDC,coverage_matched,baseline,mlp,2,5465,1100,713,0.525894,0.580665
hHep,mDC,coverage_matched,baseline,mlp,3,5465,1100,713,0.662923,0.677804
hHep,mDC,coverage_matched,baseline,mlp,4,5465,1100,713,0.587654,0.622706
hHep,mDC,coverage_matched,scGPT_human,lr,0,5465,792,755,0.656791,0.680521
hHep,mDC,coverage_matched,scGPT_human,lr,1,5465,792,755,0.719073,0.738221
hHep,mDC,coverage_matched,scGPT_human,lr,2,5465,792,755,0.615109,0.658283
hHep,mDC,coverage_matched,scGPT_human,lr,3,5465,792,755,0.661697,0.687485
hHep,mDC,coverage_matched,scGPT_human,lr,4,5465,792,755,0.708585,0.742619
hHep,mDC,coverage_matched,scGPT_human,mlp,0,5465,792,755,0.665077,0.690063
hHep,mDC,coverage_matched,scGPT_human,mlp,1,5465,792,755,0.713576,0.747330
hHep,mDC,coverage_matched,scGPT_human,mlp,2,5465,792,755,0.773704,0.810511
hHep,mDC,coverage_matched,scGPT_human,mlp,3,5465,792,755,0.685219,0.746670
hHep,mDC,coverage_matched,scGPT_human,mlp,4,5465,792,755,0.739971,0.775751
hHep,mHSC-E,native,minus,lr,0,3895,4937,1053,0.626719,0.621085
hHep,mHSC-E,native,minus,lr,1,3895,4937,1053,0.658245,0.644788
hHep,mHSC-E,native,minus,lr,2,3895,4937,1053,0.602958,0.609725
hHep,mHSC-E,native,minus,lr,3,3895,4937,1053,0.669913,0.678943
hHep,mHSC-E,native,minus,lr,4,3895,4937,1053,0.617865,0.608346
hHep,mHSC-E,native,minus,mlp,0,3895,4937,1053,0.716501,0.719709
hHep,mHSC-E,native,minus,mlp,1,3895,4937,1053,0.725872,0.740017
hHep,mHSC-E,native,minus,mlp,2,3895,4937,1053,0.708318,0.718587
hHep,mHSC-E,native,minus,mlp,3,3895,4937,1053,0.708170,0.721698
hHep,mHSC-E,native,minus,mlp,4,3895,4937,1053,0.726661,0.734515
hHep,mHSC-E,native,baseline,lr,0,3895,4937,1053,0.637968,0.674574
hHep,mHSC-E,native,baseline,lr,1,3895,4937,1053,0.656581,0.698574
hHep,mHSC-E,native,baseline,lr,2,3895,4937,1053,0.604224,0.640859
hHep,mHSC-E,native,baseline,lr,3,3895,4937,1053,0.606472,0.644490
hHep,mHSC-E,native,baseline,lr,4,3895,4937,1053,0.624396,0.661634
hHep,mHSC-E,native,baseline,mlp,0,3895,4937,1053,0.682017,0.708622
hHep,mHSC-E,native,baseline,mlp,1,3895,4937,1053,0.724774,0.752883
hHep,mHSC-E,native,baseline,mlp,2,3895,4937,1053,0.721725,0.747559
hHep,mHSC-E,native,baseline,mlp,3,3895,4937,1053,0.684045,0.713755
hHep,mHSC-E,native,baseline,mlp,4,3895,4937,1053,0.700406,0.724120
hHep,mHSC-E,native,scGPT_human,lr,0,3895,4937,1053,0.649045,0.668753
hHep,mHSC-E,native,scGPT_human,lr,1,3895,4937,1053,0.654290,0.680247
hHep,mHSC-E,native,scGPT_human,lr,2,3895,4937,1053,0.642035,0.655534
hHep,mHSC-E,native,scGPT_human,lr,3,3895,4937,1053,0.635930,0.660285
hHep,mHSC-E,native,scGPT_human,lr,4,3895,4937,1053,0.645112,0.657555
hHep,mHSC-E,native,scGPT_human,mlp,0,3895,4937,1053,0.726282,0.738882
hHep,mHSC-E,native,scGPT_human,mlp,1,3895,4937,1053,0.738704,0.750041
hHep,mHSC-E,native,scGPT_human,mlp,2,3895,4937,1053,0.736222,0.748423
hHep,mHSC-E,native,scGPT_human,mlp,3,3895,4937,1053,0.720405,0.741499
hHep,mHSC-E,native,scGPT_human,mlp,4,3895,4937,1053,0.729244,0.746477
hHep,mHSC-E,strict,minus,lr,0,2748,641,548,0.872781,0.879025
hHep,mHSC-E,strict,minus,lr,1,2748,641,548,0.867274,0.876913
hHep,mHSC-E,strict,minus,lr,2,2748,641,548,0.852536,0.862732
hHep,mHSC-E,strict,minus,lr,3,2748,641,548,0.873277,0.880448
hHep,mHSC-E,strict,minus,lr,4,2748,641,548,0.878609,0.885747
