train_dataset,test_dataset,direction,protocol,embedding,clf,seed,n_common_genes,retained_fraction,n_train_edges,n_test_edges,oov_train_count,oov_test_count,oov_train_rate,oov_test_rate,oov_policy,auroc,auprc,f1,balanced_accuracy,precision_at_k,recall_at_k,calibration_brier
hESC,hHep,hESC->hHep,coverage_matched,minus,mlp,0,8314,0.7220147633521494,906,82,938,503,0.1128217464517681,0.06050036083714217,mean_embedding,0.516250,0.490742,0.507937,0.600000,0.390244,1.000000,0.333437
hESC,hHep,hESC->hHep,coverage_matched,minus,mlp,1,8314,0.7220147633521494,906,82,938,503,0.1128217464517681,0.06050036083714217,mean_embedding,0.490000,0.503793,0.484848,0.570000,0.390244,1.000000,0.348630
hESC,hHep,hESC->hHep,coverage_matched,minus,mlp,2,8314,0.7220147633521494,906,82,938,503,0.1128217464517681,0.06050036083714217,mean_embedding,0.517500,0.515335,0.450704,0.520000,0.390244,1.000000,0.366132
hESC,hHep,hESC->hHep,coverage_matched,minus,mlp,3,8314,0.7220147633521494,906,82,938,503,0.1128217464517681,0.06050036083714217,mean_embedding,0.561250,0.529640,0.500000,0.590000,0.390244,1.000000,0.342988
hESC,hHep,hESC->hHep,coverage_matched,minus,mlp,4,8314,0.7220147633521494,906,82,938,503,0.1128217464517681,0.06050036083714217,mean_embedding,0.513750,0.495844,0.492308,0.580000,0.390244,1.000000,0.343130
hESC,hHep,hESC->hHep,coverage_matched,baseline,lr,0,8314,0.7220147633521494,759,97,926,488,0.11137839788308877,0.058696175126293,mean_embedding,0.688679,0.708355,0.617021,0.631432,0.453608,1.000000,0.319976
hESC,hHep,hESC->hHep,coverage_matched,baseline,lr,1,8314,0.7220147633521494,759,97,926,488,0.11137839788308877,0.058696175126293,mean_embedding,0.723413,0.763188,0.637363,0.659734,0.453608,1.000000,0.274086
hESC,hHep,hESC->hHep,coverage_matched,baseline,lr,2,8314,0.7220147633521494,759,97,926,488,0.11137839788308877,0.058696175126293,mean_embedding,0.673671,0.674777,0.606742,0.637007,0.453608,1.000000,0.325249
hESC,hHep,hESC->hHep,coverage_matched,baseline,lr,3,8314,0.7220147633521494,759,97,926,488,0.11137839788308877,0.058696175126293,mean_embedding,0.596055,0.603462,0.551724,0.593482,0.453608,1.000000,0.352776
hESC,hHep,hESC->hHep,coverage_matched,baseline,lr,4,8314,0.7220147633521494,759,97,926,488,0.11137839788308877,0.058696175126293,mean_embedding,0.683105,0.657313,0.622222,0.648370,0.453608,1.000000,0.299037
hESC,hHep,hESC->hHep,coverage_matched,baseline,mlp,0,8314,0.7220147633521494,759,97,926,488,0.11137839788308877,0.058696175126293,mean_embedding,0.700686,0.707775,0.652174,0.671098,0.453608,1.000000,0.287201
hESC,hHep,hESC->hHep,coverage_matched,baseline,mlp,1,8314,0.7220147633521494,759,97,926,488,0.11137839788308877,0.058696175126293,mean_embedding,0.743568,0.761412,0.622222,0.648370,0.453608,1.000000,0.243154
hESC,hHep,hESC->hHep,coverage_matched,baseline,mlp,2,8314,0.7220147633521494,759,97,926,488,0.11137839788308877,0.058696175126293,mean_embedding,0.680532,0.702091,0.590909,0.625643,0.453608,1.000000,0.300013
hESC,hHep,hESC->hHep,coverage_matched,baseline,mlp,3,8314,0.7220147633521494,759,97,926,488,0.11137839788308877,0.058696175126293,mean_embedding,0.689537,0.716884,0.637363,0.659734,0.453608,1.000000,0.248047
hESC,hHep,hESC->hHep,coverage_matched,baseline,mlp,4,8314,0.7220147633521494,759,97,926,488,0.11137839788308877,0.058696175126293,mean_embedding,0.715695,0.727200,0.643678,0.676672,0.453608,1.000000,0.270592
hESC,hHep,hESC->hHep,coverage_matched,scGPT_human,lr,0,8314,0.7220147633521494,910,83,914,502,0.10993504931440944,0.060380081789752224,mean_embedding,0.647024,0.530525,0.437500,0.543750,0.421687,1.000000,0.341750
hESC,hHep,hESC->hHep,coverage_matched,scGPT_human,lr,1,8314,0.7220147633521494,910,83,914,502,0.10993504931440944,0.060380081789752224,mean_embedding,0.647024,0.538117,0.500000,0.576190,0.421687,1.000000,0.366204
hESC,hHep,hESC->hHep,coverage_matched,scGPT_human,lr,2,8314,0.7220147633521494,910,83,914,502,0.10993504931440944,0.060380081789752224,mean_embedding,0.596429,0.512414,0.393443,0.525595,0.421687,1.000000,0.358561
hESC,hHep,hESC->hHep,coverage_matched,scGPT_human,lr,3,8314,0.7220147633521494,910,83,914,502,0.10993504931440944,0.060380081789752224,mean_embedding,0.675000,0.554887,0.459016,0.575000,0.421687,1.000000,0.331451
hESC,hHep,hESC->hHep,coverage_matched,scGPT_human,lr,4,8314,0.7220147633521494,910,83,914,502,0.10993504931440944,0.060380081789752224,mean_embedding,0.663690,0.543804,0.363636,0.538690,0.421687,1.000000,0.336281
hESC,hHep,hESC->hHep,coverage_matched,scGPT_human,mlp,0,8314,0.7220147633521494,910,83,914,502,0.10993504931440944,0.060380081789752224,mean_embedding,0.642262,0.603137,0.516129,0.613988,0.421687,1.000000,0.296882
hESC,hHep,hESC->hHep,coverage_matched,scGPT_human,mlp,1,8314,0.7220147633521494,910,83,914,502,0.10993504931440944,0.060380081789752224,mean_embedding,0.623810,0.565737,0.548387,0.638690,0.421687,1.000000,0.309295
hESC,hHep,hESC->hHep,coverage_matched,scGPT_human,mlp,2,8314,0.7220147633521494,910,83,914,502,0.10993504931440944,0.060380081789752224,mean_embedding,0.635714,0.579503,0.466667,0.585417,0.421687,1.000000,0.339688
hESC,hHep,hESC->hHep,coverage_matched,scGPT_human,mlp,3,8314,0.7220147633521494,910,83,914,502,0.10993504931440944,0.060380081789752224,mean_embedding,0.627976,0.531382,0.456140,0.591964,0.421687,1.000000,0.333964
hESC,hHep,hESC->hHep,coverage_matched,scGPT_human,mlp,4,8314,0.7220147633521494,910,83,914,502,0.10993504931440944,0.060380081789752224,mean_embedding,0.663690,0.610110,0.571429,0.652976,0.421687,1.000000,0.309244
hESC,hHep,hESC->hHep,coverage_matched,v4_bias_rec_best,lr,0,8314,0.7220147633521494,1059,93,928,513,0.11161895597786865,0.061703151311041614,mean_embedding,0.581169,0.657123,0.583333,0.569805,0.526882,1.000000,0.382859
hESC,hHep,hESC->hHep,coverage_matched,v4_bias_rec_best,lr,1,8314,0.7220147633521494,1059,93,928,513,0.11161895597786865,0.061703151311041614,mean_embedding,0.477737,0.601293,0.482759,0.521104,0.526882,1.000000,0.442115
hESC,hHep,hESC->hHep,coverage_matched,v4_bias_rec_best,lr,2,8314,0.7220147633521494,1059,93,928,513,0.11161895597786865,0.061703151311041614,mean_embedding,0.590445,0.703050,0.602151,0.603896,0.526882,1.000000,0.372882
hESC,hHep,hESC->hHep,coverage_matched,v4_bias_rec_best,lr,3,8314,0.7220147633521494,1059,93,928,513,0.11161895597786865,0.061703151311041614,mean_embedding,0.607143,0.702409,0.612245,0.590213,0.526882,1.000000,0.361424
hESC,hHep,hESC->hHep,coverage_matched,v4_bias_rec_best,lr,4,8314,0.7220147633521494,1059,93,928,513,0.11161895597786865,0.061703151311041614,mean_embedding,0.544527,0.651752,0.568627,0.523191,0.526882,1.000000,0.394947
hESC,hHep,hESC->hHep,coverage_matched,v4_bias_rec_best,mlp,0,8314,0.7220147633521494,1059,93,928,513,0.11161895597786865,0.061703151311041614,mean_embedding,0.565399,0.677207,0.612245,0.590213,0.526882,1.000000,0.363370
hESC,hHep,hESC->hHep,coverage_matched,v4_bias_rec_best,mlp,1,8314,0.7220147633521494,1059,93,928,513,0.11161895597786865,0.061703151311041614,mean_embedding,0.568182,0.674571,0.574257,0.534555,0.526882,1.000000,0.376981
hESC,hHep,hESC->hHep,coverage_matched,v4_bias_rec_best,mlp,2,8314,0.7220147633521494,1059,93,928,513,0.11161895597786865,0.061703151311041614,mean_embedding,0.548701,0.666835,0.574257,0.534555,0.526882,1.000000,0.378640
hESC,hHep,hESC->hHep,coverage_matched,v4_bias_rec_best,mlp,3,8314,0.7220147633521494,1059,93,928,513,0.11161895597786865,0.061703151311041614,mean_embedding,0.508813,0.607601,0.571429,0.547078,0.526882,1.000000,0.386569
hESC,hHep,hESC->hHep,coverage_matched,v4_bias_rec_best,mlp,4,8314,0.7220147633521494,1059,93,928,513,0.11161895597786865,0.061703151311041614,mean_embedding,0.564471,0.692258,0.591837,0.568646,0.526882,1.000000,0.395369
hESC,hHep,hESC->hHep,coverage_matched,v4_plain_best,lr,0,8314,0.7220147633521494,818,73,918,501,0.11041616550396921,0.060259802742362284,mean_embedding,0.525564,0.525531,0.477612,0.518045,0.479452,1.000000,0.408787
hESC,hHep,hESC->hHep,coverage_matched,v4_plain_best,lr,1,8314,0.7220147633521494,818,73,918,501,0.11041616550396921,0.060259802742362284,mean_embedding,0.582707,0.567486,0.474576,0.568421,0.479452,1.000000,0.362201
hESC,hHep,hESC->hHep,coverage_matched,v4_plain_best,lr,2,8314,0.7220147633521494,818,73,918,501,0.11041616550396921,0.060259802742362284,mean_embedding,0.572180,0.573232,0.464286,0.580451,0.479452,1.000000,0.358775
hESC,hHep,hESC->hHep,coverage_matched,v4_plain_best,lr,3,8314,0.7220147633521494,818,73,918,501,0.11041616550396921,0.060259802742362284,mean_embedding,0.482707,0.591947,0.491228,0.594737,0.479452,1.000000,0.371069
hESC,hHep,hESC->hHep,coverage_matched,v4_plain_best,lr,4,8314,0.7220147633521494,818,73,918,501,0.11041616550396921,0.060259802742362284,mean_embedding,0.563158,0.534897,0.531250,0.584962,0.479452,1.000000,0.364157
hESC,hHep,hESC->hHep,coverage_matched,v4_plain_best,mlp,0,8314,0.7220147633521494,818,73,918,501,0.11041616550396921,0.060259802742362284,mean_embedding,0.512030,0.546873,0.517241,0.609023,0.479452,1.000000,0.345179
hESC,hHep,hESC->hHep,coverage_matched,v4_plain_best,mlp,1,8314,0.7220147633521494,818,73,918,501,0.11041616550396921,0.060259802742362284,mean_embedding,0.481955,0.484065,0.339623,0.510150,0.479452,1.000000,0.404222
hESC,hHep,hESC->hHep,coverage_matched,v4_plain_best,mlp,2,8314,0.7220147633521494,818,73,918,501,0.11041616550396921,0.060259802742362284,mean_embedding,0.559398,0.600163,0.470588,0.618797,0.479452,1.000000,0.325039
hESC,hHep,hESC->hHep,coverage_matched,v4_plain_best,mlp,3,8314,0.7220147633521494,818,73,918,501,0.11041616550396921,0.060259802742362284,mean_embedding,0.610526,0.642248,0.551724,0.636466,0.479452,1.000000,0.298450
hESC,hHep,hESC->hHep,coverage_matched,v4_plain_best,mlp,4,8314,0.7220147633521494,818,73,918,501,0.11041616550396921,0.060259802742362284,mean_embedding,0.524060,0.589831,0.481481,0.606767,0.479452,1.000000,0.322425
hESC,hHep,hESC->hHep,coverage_matched,v4_type_pe_best,lr,0,8314,0.7220147633521494,787,98,930,540,0.11185951407264855,0.06495068559057013,mean_embedding,0.775781,0.860784,0.585366,0.698331,0.581633,1.000000,0.288091
hESC,hHep,hESC->hHep,coverage_matched,v4_type_pe_best,lr,1,8314,0.7220147633521494,787,98,930,540,0.11185951407264855,0.06495068559057013,mean_embedding,0.828840,0.872205,0.637363,0.693410,0.581633,1.000000,0.292391
hESC,hHep,hESC->hHep,coverage_matched,v4_type_pe_best,lr,2,8314,0.7220147633521494,787,98,930,540,0.11185951407264855,0.06495068559057013,mean_embedding,0.846384,0.897214,0.734694,0.754814,0.581633,1.000000,0.224814
hESC,hHep,hESC->hHep,coverage_matched,v4_type_pe_best,lr,3,8314,0.7220147633521494,787,98,930,540,0.11185951407264855,0.06495068559057013,mean_embedding,0.790329,0.872899,0.731183,0.773855,0.581633,1.000000,0.236682
hESC,hHep,hESC->hHep,coverage_matched,v4_type_pe_best,lr,4,8314,0.7220147633521494,787,98,930,540,0.11185951407264855,0.06495068559057013,mean_embedding,0.759521,0.858906,0.611765,0.703680,0.581633,1.000000,0.289518
hESC,hHep,hESC->hHep,coverage_matched,v4_type_pe_best,mlp,0,8314,0.7220147633521494,787,98,930,540,0.11185951407264855,0.06495068559057013,mean_embedding,0.782627,0.866321,0.567901,0.689559,0.581633,1.000000,0.303170
hESC,hHep,hESC->hHep,coverage_matched,v4_type_pe_best,mlp,1,8314,0.7220147633521494,787,98,930,540,0.11185951407264855,0.06495068559057013,mean_embedding,0.830124,0.882843,0.619048,0.715875,0.581633,1.000000,0.262456
hESC,hHep,hESC->hHep,coverage_matched,v4_type_pe_best,mlp,2,8314,0.7220147633521494,787,98,930,540,0.11185951407264855,0.06495068559057013,mean_embedding,0.720154,0.814133,0.531646,0.672015,0.581633,1.000000,0.319145
hESC,hHep,hESC->hHep,coverage_matched,v4_type_pe_best,mlp,3,8314,0.7220147633521494,787,98,930,540,0.11185951407264855,0.06495068559057013,mean_embedding,0.784339,0.870593,0.651685,0.717801,0.581633,1.000000,0.267123
hESC,hHep,hESC->hHep,coverage_matched,v4_type_pe_best,mlp,4,8314,0.7220147633521494,787,98,930,540,0.11185951407264855,0.06495068559057013,mean_embedding,0.812580,0.890992,0.651163,0.733419,0.581633,1.000000,0.256196
hESC,hHep,hESC->hHep,topology_matched,minus,lr,0,8309,0.721580547112462,1409,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.602453,0.603181,0.521739,0.585842,0.485075,1.000000,0.360516
hESC,hHep,hESC->hHep,topology_matched,minus,lr,1,8309,0.721580547112462,1409,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.548941,0.537121,0.438596,0.518395,0.485075,1.000000,0.415922
hESC,hHep,hESC->hHep,topology_matched,minus,lr,2,8309,0.721580547112462,1409,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.624526,0.646680,0.532110,0.614381,0.485075,1.000000,0.344992
hESC,hHep,hESC->hHep,topology_matched,minus,lr,3,8309,0.721580547112462,1409,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.583724,0.598184,0.482143,0.562765,0.485075,1.000000,0.394899
hESC,hHep,hESC->hHep,topology_matched,minus,lr,4,8309,0.721580547112462,1409,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.565663,0.562913,0.442478,0.525641,0.485075,1.000000,0.408570
hESC,hHep,hESC->hHep,topology_matched,minus,mlp,0,8309,0.721580547112462,1409,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.571683,0.555806,0.420000,0.560089,0.485075,1.000000,0.369933
hESC,hHep,hESC->hHep,topology_matched,minus,mlp,1,8309,0.721580547112462,1409,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.608027,0.597375,0.470588,0.590412,0.485075,1.000000,0.354938
hESC,hHep,hESC->hHep,topology_matched,minus,mlp,2,8309,0.721580547112462,1409,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.584838,0.578630,0.461538,0.575920,0.485075,1.000000,0.356929
hESC,hHep,hESC->hHep,topology_matched,minus,mlp,3,8309,0.721580547112462,1409,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.559420,0.533699,0.412371,0.566890,0.485075,1.000000,0.373467
hESC,hHep,hESC->hHep,topology_matched,minus,mlp,4,8309,0.721580547112462,1409,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.609810,0.589463,0.513761,0.599443,0.485075,1.000000,0.321148
hESC,hHep,hESC->hHep,topology_matched,baseline,lr,0,8309,0.721580547112462,1395,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.588629,0.583748,0.485981,0.584058,0.485075,1.000000,0.362688
hESC,hHep,hESC->hHep,topology_matched,baseline,lr,1,8309,0.721580547112462,1395,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.561204,0.605963,0.478632,0.541472,0.485075,1.000000,0.404850
hESC,hHep,hESC->hHep,topology_matched,baseline,lr,2,8309,0.721580547112462,1395,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.618283,0.630380,0.522523,0.599889,0.485075,1.000000,0.352339
hESC,hHep,hESC->hHep,topology_matched,baseline,lr,3,8309,0.721580547112462,1395,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.578149,0.625116,0.475248,0.597659,0.485075,1.000000,0.355799
hESC,hHep,hESC->hHep,topology_matched,baseline,lr,4,8309,0.721580547112462,1395,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.569008,0.605670,0.458716,0.554627,0.485075,1.000000,0.389125
hESC,hHep,hESC->hHep,topology_matched,baseline,mlp,0,8309,0.721580547112462,1395,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.588629,0.588716,0.513761,0.599443,0.485075,1.000000,0.359487
hESC,hHep,hESC->hHep,topology_matched,baseline,mlp,1,8309,0.721580547112462,1395,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.623411,0.674000,0.571429,0.637458,0.485075,1.000000,0.314881
hESC,hHep,hESC->hHep,topology_matched,baseline,mlp,2,8309,0.721580547112462,1395,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.598885,0.627938,0.538462,0.635674,0.485075,1.000000,0.315339
hESC,hHep,hESC->hHep,topology_matched,baseline,mlp,3,8309,0.721580547112462,1395,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.604905,0.609186,0.533333,0.628428,0.485075,1.000000,0.326290
hESC,hHep,hESC->hHep,topology_matched,baseline,mlp,4,8309,0.721580547112462,1395,134,513,512,0.061740281622337224,0.061619930196172824,mean_embedding,0.631438,0.622532,0.573913,0.630658,0.485075,1.000000,0.318898
hESC,hHep,hESC->hHep,topology_matched,scGPT_human,lr,0,8309,0.721580547112462,1372,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.659086,0.611506,0.542056,0.628874,0.485075,1.000000,0.305665
hESC,hHep,hESC->hHep,topology_matched,scGPT_human,lr,1,8309,0.721580547112462,1372,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.638796,0.604530,0.540541,0.614827,0.485075,1.000000,0.331962
hESC,hHep,hESC->hHep,topology_matched,scGPT_human,lr,2,8309,0.721580547112462,1372,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.648161,0.597016,0.581818,0.651951,0.485075,1.000000,0.313209
hESC,hHep,hESC->hHep,topology_matched,scGPT_human,lr,3,8309,0.721580547112462,1372,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.629208,0.585293,0.490566,0.591304,0.485075,1.000000,0.336794
hESC,hHep,hESC->hHep,topology_matched,scGPT_human,lr,4,8309,0.721580547112462,1372,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.676031,0.652483,0.600000,0.639242,0.485075,1.000000,0.298063
hESC,hHep,hESC->hHep,topology_matched,scGPT_human,mlp,0,8309,0.721580547112462,1372,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.672018,0.666005,0.519231,0.620736,0.485075,1.000000,0.293506
hESC,hHep,hESC->hHep,topology_matched,scGPT_human,mlp,1,8309,0.721580547112462,1372,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.639019,0.580207,0.555556,0.636566,0.485075,1.000000,0.318518
hESC,hHep,hESC->hHep,topology_matched,scGPT_human,mlp,2,8309,0.721580547112462,1372,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.617837,0.578398,0.466019,0.583166,0.485075,1.000000,0.354372
hESC,hHep,hESC->hHep,topology_matched,scGPT_human,mlp,3,8309,0.721580547112462,1372,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.643032,0.629299,0.530612,0.649275,0.485075,1.000000,0.313724
hESC,hHep,hESC->hHep,topology_matched,scGPT_human,mlp,4,8309,0.721580547112462,1372,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.649275,0.627570,0.586207,0.638350,0.485075,1.000000,0.304579
hESC,hHep,hESC->hHep,topology_matched,v4_bias_rec_best,lr,0,8309,0.721580547112462,1394,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.359420,0.396162,0.230769,0.396656,0.485075,1.000000,0.547771
hESC,hHep,hESC->hHep,topology_matched,v4_bias_rec_best,lr,1,8309,0.721580547112462,1394,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.433668,0.441078,0.282828,0.462765,0.485075,1.000000,0.473760
hESC,hHep,hESC->hHep,topology_matched,v4_bias_rec_best,lr,2,8309,0.721580547112462,1394,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.346711,0.389331,0.237624,0.418395,0.485075,1.000000,0.538737
hESC,hHep,hESC->hHep,topology_matched,v4_bias_rec_best,lr,3,8309,0.721580547112462,1394,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.314158,0.373024,0.187500,0.409810,0.485075,1.000000,0.553854
hESC,hHep,hESC->hHep,topology_matched,v4_bias_rec_best,lr,4,8309,0.721580547112462,1394,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.349833,0.388462,0.196078,0.381271,0.485075,1.000000,0.559175
hESC,hHep,hESC->hHep,topology_matched,v4_bias_rec_best,mlp,0,8309,0.721580547112462,1394,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.473356,0.469736,0.260870,0.483612,0.485075,1.000000,0.432066
hESC,hHep,hESC->hHep,topology_matched,v4_bias_rec_best,mlp,1,8309,0.721580547112462,1394,134,513,513,0.061740281622337224,0.061740281622337224,mean_embedding,0.428094,0.430796,0.200000,0.453289,0.485075,1.000000,0.486803
